CASE_KEY,has_violation,first_violation_between
63451192,False,
63451691,True,Confirm sale -> Start production
63451692,True,Confirm sale -> Start production
63451791,False,
63451792,True,Start production -> Finished production
63451991,True,Confirm sale -> Start production
634519910,True,Confirm sale -> Start production
634519911,True,Confirm sale -> Start production
63451992,True,Confirm sale -> Start production
63451993,True,Confirm sale -> Start production
63451994,True,Confirm sale -> Start production
63451995,True,Confirm sale -> Start production
63451996,True,Confirm sale -> Start production
63451997,True,Confirm sale -> Start production
63451998,True,Confirm sale -> Start production
63451999,True,Confirm sale -> Start production
63451891,True,Confirm sale -> Start production
63451291,False,
63451491,False,
63456591,False,
63456191,False,
63456691,False,
63456791,False,
63456391,False,
63456991,False,
63456091,False,
63456891,False,
63456291,False,
63456491,False,
63457591,False,
63457191,False,
63457691,False,
63457791,False,
63457391,False,
63457991,False,
63457091,False,
63457891,False,
63457291,False,
63457491,False,
63453591,False,
63453191,False,
63453691,False,
63453791,False,
63453391,False,
63453991,False,
63453091,False,
63453891,False,
63453291,False,
63459591,False,
63459191,False,
63459691,False,
63459791,False,
63459391,False,
63459392,False,
63459393,False,
63459394,False,
63459991,True,Confirm sale -> Start production
63459091,True,Start production -> Finished production
63459891,False,
63459892,False,
63459893,False,
63459291,True,Confirm sale -> Start production
63459491,False,
63459492,False,
63459493,False,
63450191,False,
63450691,True,Confirm sale -> Start production
63450791,False,
63450391,False,
63450991,False,
63450992,False,
63450091,False,
63450092,True,Confirm sale -> Start production
63450093,False,
63450891,True,Confirm sale -> Start production
63450892,False,
63450893,False,
63450894,False,
63450291,True,Start production -> Finished production
63450292,True,Start production -> Finished production
63450293,True,Start production -> Finished production
63450491,False,
63458591,True,Finished production -> Load shipment
63458191,False,
63458192,False,
63458691,True,Confirm sale -> Start production
63458791,False,
63458792,True,Confirm sale -> Start production
63458391,True,Confirm sale -> Start production
63458991,False,
63458992,False,
63458993,True,Start production -> Finished production
63458891,True,Confirm sale -> Start production
63458291,True,Confirm sale -> Start production
63458492,False,
63452591,False,
63452691,True,Confirm sale -> Start production
63452791,True,Confirm sale -> Start production
63452792,True,Confirm sale -> Start production
63452391,True,Finished production -> Load shipment
63452991,True,Start production -> Finished production
63452992,False,
63452993,True,Confirm sale -> Start production
63452994,True,Confirm sale -> Start production
63452995,True,Confirm sale -> Start production
63452091,False,
63452891,True,Confirm sale -> Start production
63452491,False,
63454591,False,
63454191,True,Confirm sale -> Start production
63454691,False,
63454791,False,
63454991,False,
63454091,False,
63454291,False,
63454491,False,
63415591,False,
63415592,True,Confirm sale -> Start production
63415191,True,Confirm sale -> Start production
63415192,False,
63415193,False,
63415691,True,Confirm sale -> Start production
63415791,True,Confirm sale -> Start production
63415391,True,Confirm sale -> Start production
63415991,False,
63415091,True,Finished production -> Load shipment
63415891,False,
63415291,True,Confirm sale -> Start production
63415292,True,Confirm sale -> Start production
63415293,True,Confirm sale -> Start production
63415294,True,Confirm sale -> Start production
63415295,True,Confirm sale -> Start production
63415491,True,Confirm sale -> Start production
634154910,False,
634154911,True,Confirm sale -> Start production
634154912,False,
63415492,False,
63415493,False,
63415494,True,Confirm sale -> Start production
63415495,True,Confirm sale -> Start production
63415496,False,
63415497,False,
63415498,True,Start production -> Finished production
63415499,False,
63411591,False,
63411191,True,Confirm sale -> Start production
63411691,False,
63411791,True,Confirm sale -> Start production
63411792,True,Confirm sale -> Start production
63411793,True,Confirm sale -> Start production
63411391,False,
63411392,False,
63411891,False,
63411291,False,
63411292,False,
63411293,False,
63411491,False,
63411492,False,
63416591,True,Confirm sale -> Start production
63416191,False,
63416791,False,
63416391,False,
63416991,True,Start production -> Finished production
63416091,True,Start production -> Finished production
63416092,True,Start production -> Finished production
63416891,True,Confirm sale -> Start production
63416892,True,Confirm sale -> Start production
63416893,True,Confirm sale -> Start production
63416291,False,
63416491,True,Start production -> Finished production
63417591,False,
63417592,True,Finished production -> Load shipment
63417191,False,
63417192,False,
63417791,True,Start production -> Finished production
63417792,False,
63417793,True,Start production -> Finished production
63417794,False,
63417391,True,Confirm sale -> Start production
63417392,False,
63417991,False,
63417091,False,
63417891,False,
63417892,False,
63417291,False,
63417491,False,
63417492,False,
63417493,False,
63413591,False,
63413191,False,
63413691,False,
63413791,False,
63413391,False,
63413991,True,Start production -> Finished production
63413091,True,Confirm sale -> Start production
634130910,True,Finished production -> Load shipment
634130911,True,Finished production -> Load shipment
634130912,True,Finished production -> Load shipment
634130913,True,Finished production -> Load shipment
634130914,True,Finished production -> Load shipment
634130915,True,Finished production -> Load shipment
63413092,True,Confirm sale -> Start production
63413093,True,Confirm sale -> Start production
63413094,True,Confirm sale -> Start production
63413095,True,Finished production -> Load shipment
63413096,True,Finished production -> Load shipment
63413097,True,Finished production -> Load shipment
63413098,True,Finished production -> Load shipment
63413099,True,Finished production -> Load shipment
63413291,True,Finished production -> Load shipment
63419591,True,Confirm sale -> Start production
63419191,False,
63419691,False,
63419791,True,Confirm sale -> Start production
63419792,True,Confirm sale -> Start production
63419793,True,Confirm sale -> Start production
63419391,False,
63419392,False,
63419991,True,Confirm sale -> Start production
63419992,False,
63419993,False,
63419091,False,
63419092,False,
63419891,True,Confirm sale -> Start production
63419291,True,Start production -> Finished production
63419491,False,
63419492,False,
63410591,True,Confirm sale -> Start production
63410191,False,
63410791,False,
63410391,True,Confirm sale -> Start production
63410991,True,Confirm sale -> Start production
63410091,False,
63410891,False,
63410291,True,Start production -> Finished production
63410292,True,Start production -> Finished production
63418191,False,
63418391,True,Start production -> Finished production
63418991,True,Confirm sale -> Start production
63418992,True,Confirm sale -> Start production
63418993,True,Confirm sale -> Start production
63418091,False,
63418891,False,
63418291,False,
63418491,False,
63412591,False,
63412592,False,
63412593,False,
63412191,True,Confirm sale -> Start production
63412691,True,Start production -> Finished production
63412391,False,
63412392,False,
63412393,False,
63412991,False,
63412091,True,Finished production -> Load shipment
63412092,False,
63412093,False,
63412094,False,
63412891,True,Finished production -> Load shipment
63412892,True,Finished production -> Load shipment
63412291,True,Finished production -> Load shipment
63412491,True,Confirm sale -> Start production
634124910,True,Confirm sale -> Start production
634124911,True,Confirm sale -> Start production
634124912,True,Confirm sale -> Start production
634124913,True,Confirm sale -> Start production
63412492,True,Confirm sale -> Start production
63412493,True,Confirm sale -> Start production
63412494,True,Confirm sale -> Start production
63412495,True,Confirm sale -> Start production
63412496,True,Confirm sale -> Start production
63412497,True,Confirm sale -> Start production
63412499,True,Confirm sale -> Start production
63414591,True,Confirm sale -> Start production
63414592,False,
63414593,True,Confirm sale -> Start production
63414191,True,Confirm sale -> Start production
63414192,True,Confirm sale -> Start production
63414193,True,Confirm sale -> Start production
63414691,False,
63414692,False,
63414693,False,
63414791,False,
63414391,True,Finished production -> Load shipment
63414393,True,Finished production -> Load shipment
63414991,True,Confirm sale -> Start production
63414892,True,Confirm sale -> Start production
63414291,True,Start production -> Finished production
63414292,True,Confirm sale -> Start production
63465591,False,
63465592,False,
63465191,False,
63465192,False,
63465691,True,Confirm sale -> Start production
63465791,False,
63465391,True,Start production -> Finished production
63465392,True,Confirm sale -> Start production
63465991,True,Order received -> Confirm sale
63465091,True,Confirm sale -> Start production
63465891,False,
63465291,False,
63465292,False,
63465491,False,
63461591,False,
63461191,True,Start production -> Finished production
63461192,False,
63461791,True,Confirm sale -> Start production
63461391,True,Confirm sale -> Start production
63461392,True,Confirm sale -> Start production
63461991,False,
63461992,False,
63461091,False,
63461891,False,
63461291,False,
63461491,True,Start production -> Finished production
63466191,False,
63466192,False,
63466691,False,
63466692,False,
63466693,True,Confirm sale -> Start production
63466694,True,Start production -> Finished production
63466791,False,
63466991,False,
63466891,True,Start production -> Finished production
63466892,False,
63466291,True,Confirm sale -> Start production
63466491,False,
63467591,False,
63467191,False,
63467691,True,Confirm sale -> Start production
63467692,True,Confirm sale -> Start production
63467693,True,Confirm sale -> Start production
63467694,True,Confirm sale -> Start production
63467695,True,Finished production -> Load shipment
63467696,True,Confirm sale -> Start production
63467697,True,Confirm sale -> Start production
63467791,True,Confirm sale -> Start production
63467391,False,
63467392,True,Confirm sale -> Start production
63467991,True,Confirm sale -> Start production
63467091,True,Finished production -> Load shipment
63467092,True,Finished production -> Load shipment
63467891,True,Confirm sale -> Start production
63467291,True,Confirm sale -> Start production
63467292,True,Confirm sale -> Start production
63467293,True,Confirm sale -> Start production
63467294,True,Confirm sale -> Start production
63467491,False,
63467492,False,
63467493,True,Confirm sale -> Start production
63463591,True,Confirm sale -> Start production
63463191,False,
63463192,False,
63463193,True,Confirm sale -> Start production
63463195,False,
63463196,True,Confirm sale -> Start production
63463691,True,Start production -> Finished production
63463692,True,Confirm sale -> Start production
63463791,False,
634637910,True,Start production -> Finished production
634637911,True,Start production -> Finished production
634637912,True,Confirm sale -> Start production
634637913,True,Confirm sale -> Start production
634637914,False,
634637915,True,Start production -> Finished production
634637916,False,
634637917,False,
634637918,True,Confirm sale -> Start production
634637919,False,
63463792,True,Confirm sale -> Start production
634637920,True,Confirm sale -> Start production
63463793,True,Confirm sale -> Start production
63463794,True,Confirm sale -> Start production
63463795,False,
63463796,False,
63463797,True,Confirm sale -> Start production
63463798,True,Confirm sale -> Start production
63463799,True,Confirm sale -> Start production
63463391,False,
63463991,False,
63463992,True,Confirm sale -> Start production
63463993,True,Confirm sale -> Start production
63463994,False,
63463995,False,
63463091,True,Confirm sale -> Start production
63463092,True,Confirm sale -> Start production
63463891,False,
63463291,True,Finished production -> Load shipment
63463292,True,Finished production -> Load shipment
63463293,True,Finished production -> Load shipment
63463491,False,
63463492,False,
63463493,False,
63463494,False,
63469591,False,
63469592,False,
63469593,False,
63469594,False,
63469191,False,
63469192,False,
63469193,True,Confirm sale -> Start production
63469791,True,Finished production -> Load shipment
63469792,True,Finished production -> Load shipment
63469991,True,Finished production -> Load shipment
63469992,True,Finished production -> Load shipment
63469091,False,
63469092,False,
63469093,False,
63469094,False,
63469095,False,
63469096,False,
63469891,True,Confirm sale -> Start production
63469892,True,Confirm sale -> Start production
63469893,False,
63469894,True,Confirm sale -> Start production
63469291,False,
63469292,True,Confirm sale -> Start production
63469293,True,Confirm sale -> Start production
63469294,True,Confirm sale -> Start production
63469295,True,Confirm sale -> Start production
63469296,True,Confirm sale -> Start production
63469491,True,Confirm sale -> Start production
63460591,True,Confirm sale -> Start production
63460691,True,Start production -> Finished production
63460692,True,Start production -> Finished production
63460791,True,Confirm sale -> Start production
63460991,False,
63460992,True,Start production -> Finished production
63460091,True,Confirm sale -> Start production
63460092,False,
63460891,False,
63460291,False,
63460292,True,Confirm sale -> Start production
63460293,False,
63460491,False,
63468591,False,
63468592,False,
63468191,False,
63468192,False,
63468193,False,
63468691,True,Confirm sale -> Start production
63468791,True,Confirm sale -> Start production
63468391,False,
63468991,True,Confirm sale -> Start production
63468091,True,Confirm sale -> Start production
63468291,True,Confirm sale -> Start production
63468292,True,Confirm sale -> Start production
63468491,False,
63468492,False,
63468493,True,Start production -> Finished production
63468494,True,Start production -> Finished production
63462191,False,
63462691,True,Finished production -> Load shipment
63462692,True,Finished production -> Load shipment
63462693,True,Finished production -> Load shipment
63462694,True,Finished production -> Load shipment
63462791,True,Confirm sale -> Start production
63462291,True,Confirm sale -> Start production
63462292,True,Confirm sale -> Start production
63462491,True,Confirm sale -> Start production
63462492,False,
63462493,False,
63464591,False,
63464191,False,
63464691,False,
63464791,True,Confirm sale -> Start production
63464792,True,Confirm sale -> Start production
63475591,False,
63475592,True,Confirm sale -> Start production
63475593,True,Confirm sale -> Start production
63475191,True,Confirm sale -> Start production
63475192,True,Confirm sale -> Start production
63475193,True,Confirm sale -> Start production
63475691,False,
63475692,False,
63475791,True,Start production -> Finished production
63475391,True,Confirm sale -> Start production
63475991,False,
63475091,False,
63475891,False,
63475491,True,Start production -> Finished production
63475492,True,Start production -> Finished production
63475493,False,
63475494,False,
63475495,True,Start production -> Finished production
63475496,True,Start production -> Finished production
63471591,False,
63471191,True,Confirm sale -> Start production
63471691,False,
63471791,True,Confirm sale -> Start production
63471391,False,
63471392,False,
63471991,True,Start production -> Finished production
63471091,True,Confirm sale -> Start production
63471891,True,Confirm sale -> Start production
63471892,False,
63471893,True,Start production -> Finished production
63471894,False,
63471895,False,
63471896,False,
63471291,True,Confirm sale -> Start production
63471292,True,Confirm sale -> Start production
63471293,False,
63471294,False,
63476591,False,
63476592,False,
63476593,False,
63476191,False,
63476691,True,Finished production -> Load shipment
63476692,True,Finished production -> Load shipment
63476693,True,Finished production -> Load shipment
63476694,True,Finished production -> Load shipment
63476695,True,Finished production -> Load shipment
63476696,True,Finished production -> Load shipment
63476697,True,Finished production -> Load shipment
63476698,True,Finished production -> Load shipment
63476791,True,Finished production -> Load shipment
63476792,True,Finished production -> Load shipment
63476793,True,Finished production -> Load shipment
63476794,True,Finished production -> Load shipment
63476795,False,
63476796,False,
63476391,True,Confirm sale -> Start production
63476991,True,Finished production -> Load shipment
63476891,True,Confirm sale -> Start production
63476892,True,Confirm sale -> Start production
63476893,False,
63476491,True,Finished production -> Load shipment
63477591,True,Finished production -> Load shipment
63477191,True,Finished production -> Load shipment
63477691,True,Finished production -> Load shipment
63477791,True,Start production -> Finished production
63477391,False,
63477991,False,
63477091,True,Start production -> Finished production
63477891,True,Finished production -> Load shipment
63477291,True,Finished production -> Load shipment
63477491,True,Finished production -> Load shipment
63473591,False,
63473191,False,
63473691,False,
63473791,False,
63473391,False,
63473991,False,
63473091,False,
63473891,False,
63473291,False,
63473491,False,
63479591,False,
63479191,False,
63479691,False,
63479791,False,
63479391,False,
63479091,False,
63479891,False,
63479291,False,
63479491,False,
63470591,False,
63470191,False,
63470691,False,
63470791,False,
63470391,False,
63470991,False,
63470091,False,
63470891,False,
63470291,False,
63470491,False,
63478591,False,
63478592,True,Confirm sale -> Start production
63478391,True,Confirm sale -> Start production
63478392,False,
63478992,False,
63478091,True,Confirm sale -> Start production
63478891,False,
63478491,False,
63472191,True,Finished production -> Load shipment
63472691,False,
63472791,True,Confirm sale -> Start production
63472391,True,Confirm sale -> Start production
63472392,False,
63472991,False,
63472992,False,
63472993,False,
63472994,True,Start production -> Finished production
63472091,False,
63472092,False,
63472093,False,
63472891,True,Start production -> Finished production
63472892,True,Start production -> Finished production
63472893,True,Start production -> Finished production
63472291,True,Confirm sale -> Start production
63472491,True,Confirm sale -> Start production
63474591,True,Confirm sale -> Start production
63474191,True,Confirm sale -> Start production
63474791,True,Confirm sale -> Start production
63474792,True,Confirm sale -> Start production
63474793,False,
63474794,False,
63474391,True,Confirm sale -> Start production
63474991,True,Confirm sale -> Start production
63474091,True,Confirm sale -> Start production
63474092,True,Start production -> Finished production
63474093,True,Confirm sale -> Start production
63474094,True,Confirm sale -> Start production
63474095,True,Confirm sale -> Start production
63474891,True,Confirm sale -> Start production
63474892,True,Confirm sale -> Start production
63474893,False,
63474894,False,
63474291,True,Confirm sale -> Start production
63474491,False,
63435591,True,Confirm sale -> Start production
63435191,True,Confirm sale -> Start production
63435192,True,Confirm sale -> Start production
63435193,True,Confirm sale -> Start production
63435194,True,Confirm sale -> Start production
63435195,True,Confirm sale -> Start production
63435196,True,Confirm sale -> Start production
63435691,True,Confirm sale -> Start production
63435791,True,Finished production -> Load shipment
63435391,True,Finished production -> Load shipment
63435091,True,Start production -> Finished production
63435891,True,Confirm sale -> Start production
63435291,True,Confirm sale -> Start production
63431691,False,
63431791,True,Start production -> Finished production
63431391,False,
63431392,True,Start production -> Finished production
63431393,False,
63431394,False,
63431991,False,
63431091,True,Finished production -> Load shipment
63431891,True,Finished production -> Load shipment
63431892,True,Confirm sale -> Start production
63431893,False,
63431894,False,
63431895,True,Confirm sale -> Start production
63431896,True,Confirm sale -> Start production
63431491,True,Confirm sale -> Start production
63436591,True,Start production -> Finished production
63436191,False,
63436192,False,
63436193,False,
63436691,True,Confirm sale -> Start production
63436791,True,Confirm sale -> Start production
63436792,True,Confirm sale -> Start production
63436391,True,Confirm sale -> Start production
63436991,True,Confirm sale -> Start production
63436992,False,
63436091,True,Confirm sale -> Start production
63436891,True,Confirm sale -> Start production
63436892,False,
63436291,True,Confirm sale -> Start production
63436491,False,
63437191,True,Order received -> Confirm sale
63437192,True,Order received -> Confirm sale
63437193,True,Order received -> Confirm sale
63437691,True,Finished production -> Load shipment
63437791,False,
63437792,False,
63437991,True,Start production -> Finished production
63437091,False,
63437891,False,
63433691,False,
63433391,True,Confirm sale -> Start production
63433392,False,
63433991,True,Confirm sale -> Start production
63433091,True,Confirm sale -> Start production
63433092,True,Confirm sale -> Start production
63433891,False,
63433291,False,
63433491,True,Confirm sale -> Start production
63433492,False,
63439591,True,Confirm sale -> Start production
63439691,True,Confirm sale -> Start production
63439791,False,
63439792,False,
63439391,False,
63439392,True,Confirm sale -> Start production
63439393,True,Confirm sale -> Start production
63439394,True,Confirm sale -> Start production
63439991,True,Confirm sale -> Start production
63439992,True,Confirm sale -> Start production
63439091,True,Confirm sale -> Start production
63439092,True,Confirm sale -> Start production
63439093,True,Confirm sale -> Start production
63439891,True,Confirm sale -> Start production
63439291,False,
63439491,False,
63439492,False,
63439493,False,
63439494,False,
63439495,False,
63430591,True,Confirm sale -> Start production
63430191,True,Finished production -> Load shipment
63430691,True,Finished production -> Load shipment
63430791,True,Confirm sale -> Start production
63430391,False,
63430991,False,
63430091,False,
63430092,True,Confirm sale -> Start production
63430291,False,
63430491,False,
63438591,False,
63438191,True,Confirm sale -> Start production
63438192,False,
63438193,True,Confirm sale -> Start production
63438791,True,Finished production -> Load shipment
63438792,True,Finished production -> Load shipment
63438391,False,
63438392,True,Confirm sale -> Start production
63438991,True,Finished production -> Load shipment
63438091,False,
63438891,True,Confirm sale -> Start production
63438892,True,Confirm sale -> Start production
63438893,True,Confirm sale -> Start production
63438894,True,Confirm sale -> Start production
63438895,True,Confirm sale -> Start production
63438896,True,Confirm sale -> Start production
63438897,True,Confirm sale -> Start production
63438898,True,Confirm sale -> Start production
63438291,False,
63438491,False,
63432591,False,
63432191,False,
63432391,False,
63432392,False,
63432991,True,Confirm sale -> Start production
63432992,True,Confirm sale -> Start production
63432993,True,Confirm sale -> Start production
63432091,True,Confirm sale -> Start production
63432891,True,Start production -> Finished production
63434591,True,Confirm sale -> Start production
63434191,True,Start production -> Finished production
63434192,True,Confirm sale -> Start production
63434193,True,Confirm sale -> Start production
63434194,False,
63434691,False,
63434692,True,Finished production -> Load shipment
63434693,False,
63434694,False,
63434791,True,Confirm sale -> Start production
63434792,True,Confirm sale -> Start production
63434391,False,
63434392,False,
63434393,False,
63434394,False,
63434395,False,
63434396,False,
63434397,False,
63434398,False,
63434399,False,
63434991,False,
634349910,False,
63434992,False,
63434993,False,
63434994,False,
63434995,False,
63434996,False,
63434997,False,
63434998,False,
63434999,False,
63434891,False,
63434892,False,
63434893,False,
63434894,False,
63434895,False,
63434896,False,
63434897,False,
63434291,True,Confirm sale -> Start production
63434292,True,Finished production -> Load shipment
63495591,False,
63495592,True,Confirm sale -> Start production
63495593,True,Confirm sale -> Start production
63495595,True,Confirm sale -> Start production
63495191,True,Finished production -> Load shipment
63495192,True,Finished production -> Load shipment
63495193,True,Confirm sale -> Start production
63495194,True,Confirm sale -> Start production
63495195,True,Finished production -> Load shipment
63495391,True,Confirm sale -> Start production
63495392,True,Confirm sale -> Start production
63495393,True,Confirm sale -> Start production
63495394,True,Confirm sale -> Start production
63495395,True,Confirm sale -> Start production
63495396,True,Confirm sale -> Start production
63495991,False,
63495992,True,Confirm sale -> Start production
63495993,False,
63495091,False,
63495092,True,Confirm sale -> Start production
63495891,True,Confirm sale -> Start production
63495491,False,
63491591,True,Finished production -> Load shipment
63491592,True,Finished production -> Load shipment
63491594,False,
63491691,True,Confirm sale -> Start production
63491391,False,
63491392,False,
63491393,True,Finished production -> Load shipment
63491394,True,Finished production -> Load shipment
63491395,True,Finished production -> Load shipment
63491396,True,Finished production -> Load shipment
63491091,False,
63491092,True,Confirm sale -> Start production
63491093,True,Confirm sale -> Start production
63491094,True,Confirm sale -> Start production
63491291,True,Confirm sale -> Start production
63491292,True,Confirm sale -> Start production
63491293,True,Finished production -> Load shipment
63491492,False,
63496591,False,
63496592,False,
63496191,False,
63496691,True,Finished production -> Load shipment
63496791,True,Confirm sale -> Start production
63496792,True,Confirm sale -> Start production
63496793,True,Confirm sale -> Start production
63496794,True,Confirm sale -> Start production
63496391,True,Confirm sale -> Start production
63496992,True,Confirm sale -> Start production
63496091,True,Confirm sale -> Start production
63496891,False,
63496291,True,Finished production -> Load shipment
63496491,False,
63497191,True,Confirm sale -> Start production
63497192,True,Confirm sale -> Start production
63497691,False,
63497791,False,
63497391,False,
63497392,True,Confirm sale -> Start production
63497393,False,
63497394,True,Confirm sale -> Start production
63497991,True,Confirm sale -> Start production
63497091,True,Confirm sale -> Start production
63497092,True,Confirm sale -> Start production
63497093,True,Confirm sale -> Start production
63497094,True,Confirm sale -> Start production
63497095,True,Confirm sale -> Start production
63497096,True,Confirm sale -> Start production
63497097,True,Confirm sale -> Start production
63497891,True,Confirm sale -> Start production
63497892,False,
63497291,True,Confirm sale -> Start production
63493591,True,Start production -> Finished production
63493592,True,Start production -> Finished production
63493191,True,Confirm sale -> Start production
63493192,True,Confirm sale -> Start production
63493691,True,Finished production -> Load shipment
63493692,True,Start production -> Finished production
63493693,False,
63493791,False,
63493391,False,
63493091,False,
63493092,False,
63493891,False,
63493892,False,
63493893,False,
63493291,False,
63493491,False,
63493492,True,Confirm sale -> Start production
63499591,True,Confirm sale -> Start production
63499192,True,Confirm sale -> Start production
63499691,True,Confirm sale -> Start production
63499791,True,Confirm sale -> Start production
63499792,True,Confirm sale -> Start production
63499991,True,Confirm sale -> Start production
63499091,True,Start production -> Finished production
63499891,False,
63499892,True,Confirm sale -> Start production
63499894,True,Confirm sale -> Start production
63499291,True,Start production -> Finished production
634992910,False,
634992911,True,Start production -> Finished production
634992912,True,Start production -> Finished production
63499292,True,Start production -> Finished production
63499293,True,Start production -> Finished production
63499294,True,Start production -> Finished production
63499295,True,Start production -> Finished production
63499296,True,Start production -> Finished production
63499297,True,Start production -> Finished production
63499298,False,
63499299,False,
63499491,True,Confirm sale -> Start production
63490591,False,
63490592,True,Confirm sale -> Start production
63490593,False,
63490191,True,Finished production -> Load shipment
63490192,True,Finished production -> Load shipment
63490193,True,Finished production -> Load shipment
63490691,True,Start production -> Finished production
63490692,True,Start production -> Finished production
63490693,True,Start production -> Finished production
63490694,True,Start production -> Finished production
63490695,True,Start production -> Finished production
63490696,True,Start production -> Finished production
63490697,True,Start production -> Finished production
63490698,True,Start production -> Finished production
63490791,True,Start production -> Finished production
63490792,True,Start production -> Finished production
63490793,True,Start production -> Finished production
63490794,True,Start production -> Finished production
63490795,True,Start production -> Finished production
63490391,False,
63490392,False,
63490393,False,
63490394,False,
63490395,False,
63490396,False,
63490991,True,Start production -> Finished production
634909910,True,Start production -> Finished production
634909911,True,Start production -> Finished production
63490992,True,Start production -> Finished production
63490993,False,
63490994,False,
63490995,True,Start production -> Finished production
63490996,True,Start production -> Finished production
63490997,False,
63490998,True,Start production -> Finished production
63490999,True,Start production -> Finished production
63490091,True,Confirm sale -> Start production
63490092,True,Confirm sale -> Start production
63490093,True,Confirm sale -> Start production
63490094,True,Confirm sale -> Start production
63490095,True,Confirm sale -> Start production
63490096,True,Confirm sale -> Start production
63490097,True,Confirm sale -> Start production
63490098,True,Confirm sale -> Start production
63490099,True,Confirm sale -> Start production
63490291,False,
63490491,False,
63490492,False,
63498591,True,Finished production -> Load shipment
63498592,True,Confirm sale -> Start production
63498593,True,Confirm sale -> Start production
63498594,True,Start production -> Finished production
63498595,True,Confirm sale -> Start production
63498596,False,
63498191,True,Start production -> Finished production
63498691,True,Confirm sale -> Start production
63498791,False,
63498792,False,
63498793,False,
63498794,True,Confirm sale -> Start production
63498795,True,Confirm sale -> Start production
63498796,True,Confirm sale -> Start production
63498797,True,Confirm sale -> Start production
63498391,True,Confirm sale -> Start production
63498091,True,Start production -> Finished production
63498291,True,Confirm sale -> Start production
63498292,False,
63498491,False,
63492591,True,Start production -> Finished production
63492191,True,Confirm sale -> Start production
63492691,False,
63492791,False,
63492391,True,Start production -> Finished production
63492991,False,
63492091,False,
63492891,False,
63492291,False,
63492491,True,Confirm sale -> Start production
63494191,True,Confirm sale -> Start production
63494192,True,Confirm sale -> Start production
63494791,True,Confirm sale -> Start production
63494391,True,Confirm sale -> Start production
63494991,False,
63494091,False,
63494893,False,
63494291,False,
63494292,False,
63494491,False,
63405592,False,
63405191,False,
63405192,False,
63405691,True,Confirm sale -> Start production
63405692,True,Confirm sale -> Start production
63405791,False,
63405391,False,
63405091,False,
63405891,True,Start production -> Finished production
63405291,False,
63405292,True,Confirm sale -> Start production
63405491,True,Confirm sale -> Start production
63405492,True,Confirm sale -> Start production
63405493,True,Confirm sale -> Start production
63405494,True,Confirm sale -> Start production
63401591,True,Confirm sale -> Start production
63401191,True,Confirm sale -> Start production
63401691,False,
63401692,False,
63401693,False,
63401791,True,Confirm sale -> Start production
63401391,False,
63401091,True,Confirm sale -> Start production
63401092,True,Confirm sale -> Start production
63401093,False,
63401094,False,
63401095,False,
63401096,True,Confirm sale -> Start production
63401891,False,
63406191,False,
63406691,False,
63406791,False,
63406792,False,
63406391,True,Confirm sale -> Start production
63406991,True,Start production -> Finished production
63406992,True,Confirm sale -> Start production
63406091,True,Confirm sale -> Start production
63406291,True,Confirm sale -> Start production
63406292,False,
63406293,True,Confirm sale -> Start production
63406491,True,Confirm sale -> Start production
63406492,True,Confirm sale -> Start production
63407591,True,Confirm sale -> Start production
63407592,True,Confirm sale -> Start production
63407191,True,Confirm sale -> Start production
63407691,True,Confirm sale -> Start production
63407692,False,
63407693,False,
63407791,True,Confirm sale -> Start production
63407792,True,Confirm sale -> Start production
63407391,True,Start production -> Finished production
63407392,False,
63407991,True,Start production -> Finished production
63407091,False,
63407891,False,
63407491,True,Confirm sale -> Start production
63407492,True,Confirm sale -> Start production
63407493,True,Confirm sale -> Start production
63403591,True,Confirm sale -> Start production
63403192,False,
63403193,True,Confirm sale -> Start production
63403691,False,
63403791,True,Confirm sale -> Start production
63403991,True,Confirm sale -> Start production
63403091,True,Confirm sale -> Start production
63403092,False,
63403093,False,
63403094,False,
63403095,False,
63403891,True,Confirm sale -> Start production
63403291,False,
63403293,True,Confirm sale -> Start production
63409591,False,
63409191,True,Confirm sale -> Start production
63409691,False,
63409791,True,Start production -> Finished production
63409391,True,Finished production -> Load shipment
63409991,False,
63409992,False,
63409091,False,
63409891,True,Confirm sale -> Start production
63409291,True,Finished production -> Load shipment
63409491,True,Confirm sale -> Start production
63409492,True,Confirm sale -> Start production
63409493,True,Confirm sale -> Start production
63409494,False,
63409495,True,Confirm sale -> Start production
63409496,False,
63409497,True,Confirm sale -> Start production
63409498,False,
63400591,True,Finished production -> Load shipment
63400191,True,Confirm sale -> Start production
63400192,True,Confirm sale -> Start production
63400691,True,Confirm sale -> Start production
63400791,True,Confirm sale -> Start production
63400391,True,Confirm sale -> Start production
63400392,True,Confirm sale -> Start production
63400393,True,Confirm sale -> Start production
63400394,True,Confirm sale -> Start production
63400395,True,Confirm sale -> Start production
63400396,True,Confirm sale -> Start production
63400397,True,Confirm sale -> Start production
63400398,True,Confirm sale -> Start production
63400399,True,Confirm sale -> Start production
63400991,False,
63400092,True,Confirm sale -> Start production
63400891,False,
634008910,False,
634008911,True,Start production -> Finished production
634008912,False,
63400892,True,Start production -> Finished production
63400893,False,
63400894,True,Start production -> Finished production
63400895,False,
63400896,False,
63400897,False,
63400898,True,Start production -> Finished production
63400899,False,
63400292,True,Start production -> Finished production
63400491,False,
63400492,False,
63400493,False,
63400494,False,
63408591,True,Start production -> Finished production
63408592,True,Start production -> Finished production
