FLAG_REASON,CASE_KEY,DELIVERY_COMPANY,PRODUCT_TYPE,FACTORY,ORDERED_QUANTITY,DELIVERED_QUANTITY,MIN_ORDER_TOLERANCE,MAX_ORDER_TOLERANCE,CUST_MARKET,CUST_ID,CUST_NAME,CUST_ADDR_CODE,DAYS_TO_DEL_DEADLINE,ORDER_TOLERANCE_MET,ORDER_DATE_MET,X_CEL_O2C_CASES.SAL_ORD_POS_QUAN,DELIVERED_QUANTITY_UNIT,WAREHOUSE_TYPE,DELIVERED_DATE,PROMISED_DATE,CUST_COUNTRY,ORDER_VALUE,UNIT_PRICE,TOL_LOWER,TOL_UPPER,IS_TOL_VIOLATION,OUTSIDE_TOL_QTY,DELTA_DAYS,IS_LATE,IS_OTIF_FAIL,VALUE_REL_ERR
VALUE_REL_ERR>0.10,15967092,DHL,Crates,Essen,4000.0,4325.0,-20.0,20.0,Retail,1455,Kraft,1,-1,0,1,3255,kg,Non-automated,2018-05-16 00:00:01,2018-05-15 00:00:01,SI,22003.8,6.76,3200.0,4800.0,False,0.0,1,True,True,0.24739884393063585
VALUE_REL_ERR>0.10,15929791,UPS,Crates,Aachen,5000.0,4756.0,-20.0,20.0,Retail,38955,Adam KG,5,7,0,0,3580,kg,Non-automated,2018-06-06 00:00:01,2018-06-13 00:00:01,SE,28317.8,7.91,4000.0,6000.0,False,0.0,-7,False,False,0.24726661059714045
VALUE_REL_ERR>0.10,11590491,UPS,Crates,Aachen,5056.0,5659.0,-10.0,10.0,Retail,35955,Pietsch AG,1,1,0,0,4267,kg,Non-automated,2019-04-23 00:00:01,2019-04-24 00:00:01,DE,22432.78,5.26,4550.400000000001,5561.6,True,97.39999999999964,-1,False,True,0.24637090082287583
VALUE_REL_ERR>0.10,11113992,UPS,Crates,Aachen,5056.0,5649.0,-20.0,20.0,Retail,35955,Pietsch AG,1,0,0,1,4257,kg,Non-automated,2019-05-23 00:00:01,2019-05-23 00:00:01,DE,23032.46,5.41,4044.8,6067.2,False,0.0,0,False,False,0.2463469071292942
VALUE_REL_ERR>0.10,63257992,UPS,Crates,Essen,8512.0,8695.0,0.0,75.0,Transportation,01615,Götz,1,-1,0,1,6560,kg,Non-automated,2018-02-23 00:00:01,2018-02-22 00:00:01,DE,21976.0,3.35,8512.0,14896.0,False,0.0,1,True,True,0.24554341575618172
VALUE_REL_ERR>0.10,11625591,FedEx,Crates,Aachen,9000.0,8296.0,-5.0,10.0,Construction,6195,Arndt Hübner AG & Co. KGaA,1,29,0,0,6261,kg,Non-automated,2019-08-28 00:00:01,2019-09-26 00:00:01,CH,27172.74,4.34,8550.0,9900.0,True,254.0,-29,False,True,0.24529893924783022
VALUE_REL_ERR>0.10,695140910,DHL,Crates,Essen,18150.0,19770.0,-5.0,5.0,Transportation,01653,Schweizer,1,21,0,0,17035,kg,Non-automated,2019-03-26 00:00:01,2019-04-16 00:00:01,US,72394.009,4.85,17242.5,19057.5,True,712.5,-21,False,True,0.24498736500685714
VALUE_REL_ERR>0.10,15205691,UPS,Crates,Aachen,3322.0,3322.0,-20.0,20.0,Retail,69555,Wiegand,2,0,1,1,2512,kg,Non-automated,2018-11-08 00:00:01,2018-11-08 00:00:01,DE,21672.23,8.63,2657.6000000000004,3986.3999999999996,False,0.0,0,False,False,0.24404981572340176
VALUE_REL_ERR>0.10,69136996,DHL,Crates,Essen,25000.0,26125.0,-5.0,5.0,Transportation,01653,Schweizer,1,0,0,1,22130,kg,Non-automated,2019-09-24 00:00:01,2019-09-24 00:00:01,US,91445.435,4.63,23750.0,26250.0,False,0.0,0,False,False,0.24399487428565525
VALUE_REL_ERR>0.10,15416391,UPS,Crates,Essen,4000.0,4385.0,-20.0,20.0,Retail,91595,Jürgens,1,-2,0,1,3320,kg,Non-automated,2018-12-06 00:00:01,2018-12-04 00:00:01,DE,13711.6,4.13,3200.0,4800.0,False,0.0,2,True,True,0.24287343215507406
VALUE_REL_ERR>0.10,15973093,UPS,Crates,Aachen,16000.0,16022.0,-5.0,5.0,Construction,80255,Noll,6,0,0,1,12145,kg,Non-automated,2018-07-17 00:00:01,2018-07-17 00:00:01,JP,68254.9,5.62,15200.0,16800.0,False,0.0,0,False,False,0.24197977780551747
VALUE_REL_ERR>0.10,63455892,UPS,Crates,Essen,30000.0,31165.0,0.0,30.0,Transportation,02872,Meyer,3,13,0,0,23655,kg,Non-automated,2018-09-06 00:00:01,2018-09-19 00:00:01,AT,85796.71,3.63,30000.0,39000.0,False,0.0,-13,False,False,0.2416025252598914
VALUE_REL_ERR>0.10,15749291,UPS,Pallets,Aachen,1589.0,1590.0,0.0,0.0,Retail,67555,Becker,1,0,0,1,1208,kg,Non-automated,2018-01-10 00:00:01,2018-01-10 00:00:01,DE,8838.04,7.32,1589.0,1589.0,True,1.0,0,False,True,0.24063992851496718
VALUE_REL_ERR>0.10,15388891,UPS,Crates,Essen,4000.0,3825.0,-20.0,20.0,Retail,91595,Jürgens,1,-1,0,1,2920,kg,Non-automated,2018-02-27 00:00:01,2018-02-26 00:00:01,DE,12497.6,4.28,3200.0,4800.0,False,0.0,1,True,True,0.23660130718954256
VALUE_REL_ERR>0.10,15993492,UPS,Crates,Aachen,3764.0,4182.0,-20.0,20.0,Retail,07305,Huber AG,1,0,0,1,3194,kg,Non-automated,2018-05-22 00:00:01,2018-05-22 00:00:01,DE,18333.56,5.74,3011.2000000000003,4516.8,False,0.0,0,False,False,0.2362505978000956
VALUE_REL_ERR>0.10,63480595,UPS,Crates,Essen,4583.0,3670.0,-10.0,10.0,Transportation,01615,Götz,1,35,0,0,2810,kg,Non-automated,2018-12-07 00:00:01,2019-01-11 00:00:01,DE,23238.7,8.27,4124.7,5041.3,True,454.6999999999998,-35,False,True,0.2343324250681198
VALUE_REL_ERR>0.10,15735091,UPS,Crates,Aachen,2000.0,2340.0,-20.0,20.0,Retail,04869,Hempel AG & Co. KG,1,0,0,1,1792,kg,Non-automated,2018-01-10 00:00:01,2018-01-10 00:00:01,DE,12167.68,6.79,1600.0,2400.0,False,0.0,0,False,False,0.2341880341880342
VALUE_REL_ERR>0.10,15438091,UPS,Pallets,Aachen,778.0,776.0,0.0,0.0,Retail,67555,Becker,1,0,0,1,594,kg,Non-automated,2019-01-14 00:00:01,2019-01-14 00:00:01,DE,5028.14,8.46,778.0,778.0,True,2.0,0,False,True,0.23409434330140633
VALUE_REL_ERR>0.10,15776693,UPS,Crates,Aachen,3000.0,2694.0,-20.0,20.0,Retail,10315,Diehl,1,14,0,0,2066,kg,Non-automated,2018-01-18 00:00:01,2018-02-01 00:00:01,SI,12478.64,6.04,2400.0,3600.0,False,0.0,-14,False,False,0.23311061618411288
VALUE_REL_ERR>0.10,63409493,UPS,Crates,Essen,5511.0,5620.0,0.0,70.0,Transportation,01615,Götz,1,0,0,1,4315,kg,Non-automated,2018-11-19 00:00:01,2018-11-19 00:00:01,DE,26105.75,6.05,5511.0,9368.699999999999,False,0.0,0,False,False,0.23220640569395018
VALUE_REL_ERR>0.10,11186492,UPS,Crates,Aachen,8000.0,7864.0,-5.0,10.0,Construction,80255,Noll,6,3,0,0,6038,kg,Non-automated,2019-09-06 00:00:01,2019-09-09 00:00:01,JP,33510.9,5.55,7600.0,8800.0,False,0.0,-3,False,False,0.2321973550356052
VALUE_REL_ERR>0.10,11173691,UPS,Crates,Essen,800.0,1125.0,-20.0,20.0,Retail,69555,Wiegand,2,-1,0,1,865,kg,Non-automated,2019-04-18 00:00:01,2019-04-17 00:00:01,DE,5899.3,6.82,640.0,960.0,True,165.0,1,True,True,0.2311111111111111
VALUE_REL_ERR>0.10,632327910,UPS,Crates,Essen,14114.0,14320.0,0.0,70.0,Transportation,01615,Götz,1,-5,0,1,11015,kg,Non-automated,2018-05-14 00:00:01,2018-05-09 00:00:01,DE,35798.75,3.25,14114.0,23993.8,False,0.0,5,True,True,0.23079608938547486
VALUE_REL_ERR>0.10,695140911,DHL,Crates,Essen,18150.0,19725.0,-5.0,10.0,Transportation,01653,Schweizer,1,27,0,0,17350,kg,Non-automated,2019-05-08 00:00:01,2019-06-04 00:00:01,US,81105.943,5.34,17242.5,19965.0,False,0.0,-27,False,False,0.2299934682407447
VALUE_REL_ERR>0.10,69136492,UPS,Crates,Essen,6000.0,5870.0,0.0,10.0,Transportation,7159,Brand AG,1,0,0,1,4520,kg,Non-automated,2019-09-05 00:00:01,2019-09-05 00:00:01,ES,16678.8,3.69,6000.0,6600.000000000001,True,130.0,0,False,True,0.22998296422487224
VALUE_REL_ERR>0.10,63843192,UPS,Crates,Essen,3449.0,3840.0,0.0,20.0,Transportation,68365,Vogel,1,-1,0,1,2960,kg,Non-automated,2018-05-30 00:00:01,2018-05-29 00:00:01,NL,16102.4,5.44,3449.0,4138.8,False,0.0,1,True,True,0.22916666666666677
VALUE_REL_ERR>0.10,11767491,UPS,Crates,Aachen,5056.0,5408.0,-10.0,10.0,Retail,35955,Pietsch AG,1,0,0,1,4178,kg,Non-automated,2019-10-01 00:00:01,2019-10-01 00:00:01,DE,21735.81,5.2,4550.400000000001,5561.6,False,0.0,0,False,False,0.22707776228948567
VALUE_REL_ERR>0.10,11572792,UPS,Crates,Aachen,9173.0,8607.0,-5.0,10.0,Construction,80255,Noll,6,3,0,0,6657,kg,Non-automated,2019-06-07 00:00:01,2019-06-10 00:00:01,JP,37878.33,5.69,8714.35,10090.300000000001,True,107.35000000000036,-3,False,True,0.2265597769257581
VALUE_REL_ERR>0.10,11624891,UPS,Crates,Aachen,2712.0,3471.0,-10.0,10.0,Retail,96405,Voß GmbH,4,27,0,0,2686,kg,Non-automated,2019-08-02 00:00:01,2019-08-29 00:00:01,IT,16518.9,6.15,2440.8,2983.2000000000003,True,487.7999999999997,-27,False,True,0.22615960818208009
VALUE_REL_ERR>0.10,63220491,UPS,Crates,Essen,16000.0,16316.0,-5.0,5.0,Transportation,02872,Meyer,3,0,0,1,12626,kg,Non-automated,2018-06-21 00:00:01,2018-06-21 00:00:01,AT,41665.8,3.3,15200.0,16800.0,False,0.0,0,False,False,0.22615837215003665
VALUE_REL_ERR>0.10,15089491,UPS,Crates,Aachen,7439.0,7439.0,-20.0,20.0,Retail,69555,Wiegand,2,0,1,1,5769,kg,Non-automated,2018-07-03 00:00:01,2018-07-03 00:00:01,DE,49916.64,8.65,5951.200000000001,8926.8,False,0.0,0,False,False,0.22426269302465454
VALUE_REL_ERR>0.10,63279991,UPS,Crates,Essen,7139.0,7280.0,0.0,70.0,Transportation,01615,Götz,1,-5,0,1,5655,kg,Non-automated,2018-04-09 00:00:01,2018-04-04 00:00:01,DE,18718.05,3.31,7139.0,12136.3,False,0.0,5,True,True,0.22321428571428573
VALUE_REL_ERR>0.10,69167591,UPS,Crates,Essen,8514.0,8700.0,0.0,0.0,Transportation,01615,Götz,1,-5,0,1,6780,kg,Non-automated,2019-08-07 00:00:01,2019-08-02 00:00:01,DE,21763.8,3.21,8514.0,8514.0,True,186.0,5,True,True,0.22068965517241382
VALUE_REL_ERR>0.10,69101491,UPS,Crates,Essen,2090.0,2085.0,0.0,10.0,Transportation,7159,Brand AG,1,0,0,1,1630,kg,Non-automated,2019-09-24 00:00:01,2019-09-24 00:00:01,ES,6438.5,3.95,2090.0,2299.0,True,5.0,0,False,True,0.2182254196642686
VALUE_REL_ERR>0.10,69199091,UPS,Crates,Essen,22500.0,21010.0,-10.0,10.0,Transportation,29255,Arndt AG,1,0,0,1,16430,kg,Non-automated,2019-10-01 00:00:01,2019-10-01 00:00:01,DE,60281.67,3.67,20250.0,24750.000000000004,False,0.0,0,False,False,0.21820451400461957
VALUE_REL_ERR>0.10,69191691,UPS,Crates,Essen,10001.0,10370.0,0.0,10.0,Transportation,7159,Brand AG,1,7,0,0,8120,kg,Non-automated,2019-09-10 00:00:01,2019-09-17 00:00:01,ES,31505.6,3.88,10001.0,11001.1,False,0.0,-7,False,False,0.21697203471552556
VALUE_REL_ERR>0.10,15336891,UPS,Crates,Aachen,5416.0,4925.0,-5.0,10.0,Construction,00855,Hoppe Stiftung & Co. KG,1,13,0,0,3857,kg,Non-automated,2018-03-27 00:00:01,2018-04-09 00:00:01,NL,24954.79,6.47,5145.2,5957.6,True,220.19999999999982,-13,False,True,0.21685279187817255
VALUE_REL_ERR>0.10,15863293,DHL,Crates,Essen,4905.0,4985.0,-20.0,20.0,Retail,13669,Klemm Herold AG,3,28,0,0,3905,kg,Non-automated,2018-07-27 00:00:01,2018-08-24 00:00:01,AU,24054.8,6.16,3924.0,5886.0,False,0.0,-28,False,False,0.21664994984954872
VALUE_REL_ERR>0.10,15342691,UPS,Crates,Aachen,2000.0,2424.0,-20.0,20.0,Retail,38955,Adam KG,6,4,0,0,1899,kg,Non-automated,2018-05-18 00:00:01,2018-05-22 00:00:01,SE,12267.54,6.46,1600.0,2400.0,True,24.0,-4,False,True,0.21658415841584147
VALUE_REL_ERR>0.10,15822693,DHL,Crates,Essen,4000.0,3730.0,-20.0,20.0,Retail,13669,Klemm Herold AG,3,5,0,0,2930,kg,Non-automated,2018-11-02 00:00:01,2018-11-07 00:00:01,AU,13653.8,4.66,3200.0,4800.0,False,0.0,-5,False,False,0.21447721179624665
VALUE_REL_ERR>0.10,63427491,UPS,Crates,Essen,10000.0,10275.0,0.0,10.0,Transportation,7159,Brand AG,1,0,0,1,8075,kg,Non-automated,2018-12-04 00:00:01,2018-12-04 00:00:01,ES,32542.25,4.03,10000.0,11000.0,False,0.0,0,False,False,0.2141119221411192
VALUE_REL_ERR>0.10,69559895,UPS,Pallets,Essen,4774.0,4775.0,-5.0,15.0,Construction,82895,Reimann AG,8,0,1,1,3756,kg,Non-automated,2019-03-06 00:00:01,2019-03-06 00:00:01,FR,12732.84,3.39,4535.3,5490.099999999999,False,0.0,0,False,False,0.21340314136125654
VALUE_REL_ERR>0.10,63411891,UPS,Crates,Essen,2000.0,1750.0,0.0,10.0,Transportation,7159,Brand AG,1,41,0,0,1380,kg,Non-automated,2018-08-14 00:00:01,2018-09-24 00:00:01,ES,9301.2,6.74,2000.0,2200.0,True,250.0,-41,False,True,0.21142857142857135
VALUE_REL_ERR>0.10,15822694,DHL,Crates,Bonn,8000.0,7765.0,-20.0,20.0,Retail,13669,Klemm Herold AG,3,5,0,0,6130,kg,Non-automated,2018-11-02 00:00:01,2018-11-07 00:00:01,AU,28994.9,4.73,6400.0,9600.0,False,0.0,-5,False,False,0.2105602060528011
VALUE_REL_ERR>0.10,15839792,UPS,Crates,Aachen,10281.0,10814.0,-20.0,20.0,Retail,67655,Voigt,3,-2,0,1,8538,kg,Non-automated,2018-07-20 00:00:01,2018-07-18 00:00:01,DE,60107.52,7.04,8224.800000000001,12337.199999999999,False,0.0,2,True,True,0.21046791196597006
VALUE_REL_ERR>0.10,63216192,UPS,Crates,Essen,24000.0,25290.0,0.0,30.0,Transportation,02872,Meyer,3,0,0,1,20015,kg,Non-automated,2018-03-22 00:00:01,2018-03-22 00:00:01,AT,66469.84,3.32,24000.0,31200.0,False,0.0,0,False,False,0.2083417894591415
VALUE_REL_ERR>0.10,15988591,UPS,Crates,Aachen,5000.0,4776.0,-20.0,20.0,Retail,38955,Adam KG,1,4,0,0,3790,kg,Non-automated,2018-06-14 00:00:01,2018-06-18 00:00:01,SE,24142.3,6.37,4000.0,6000.0,False,0.0,-4,False,False,0.20644891122278056
VALUE_REL_ERR>0.10,63225091,UPS,Crates,Essen,31400.0,29530.0,0.0,5.0,Transportation,29455,Richter GmbH,1,0,0,1,23460,kg,Non-automated,2018-06-20 00:00:01,2018-06-20 00:00:01,DE,91259.4,3.89,31400.0,32970.0,True,1870.0,0,False,True,0.20555367422959706
VALUE_REL_ERR>0.10,15487591,UPS,Crates,Aachen,5054.0,5054.0,-20.0,20.0,Retail,91595,Jürgens,1,1,1,0,4025,kg,Non-automated,2019-01-22 00:00:01,2019-01-23 00:00:01,DE,28617.75,7.11,4043.2000000000003,6064.8,False,0.0,-1,False,False,0.20360110803324105
VALUE_REL_ERR>0.10,15212391,UPS,Crates,Essen,4000.0,4165.0,0.0,20.0,Retail,73995,Oswald,1,0,0,1,3325,kg,Non-automated,2018-10-23 00:00:01,2018-10-23 00:00:01,DE,15827.0,4.76,4000.0,4800.0,False,0.0,0,False,False,0.20168067226890748
VALUE_REL_ERR>0.10,11140092,UPS,Crates,Aachen,3000.0,2952.0,-10.0,10.0,Retail,38955,Adam KG,6,0,0,1,2360,kg,Non-automated,2019-06-26 00:00:01,2019-06-26 00:00:01,SE,18077.6,7.66,2700.0,3300.0000000000005,False,0.0,0,False,False,0.20054200542005426
VALUE_REL_ERR>0.10,15904794,UPS,Pallets,Essen,2162.0,2163.0,-5.0,15.0,Construction,82895,Reimann AG,1,0,1,1,1730,kg,Non-automated,2018-05-16 00:00:01,2018-05-16 00:00:01,FR,5691.7,3.29,2053.9,2486.2999999999997,False,0.0,0,False,False,0.20018492834026821
VALUE_REL_ERR>0.10,63498291,UPS,Crates,Essen,4002.0,4275.0,0.0,10.0,Transportation,7159,Brand AG,1,0,0,1,3420,kg,Non-automated,2018-10-16 00:00:01,2018-10-16 00:00:01,ES,13782.6,4.03,4002.0,4402.200000000001,False,0.0,0,False,False,0.19999999999999998
VALUE_REL_ERR>0.10,159797914,UPS,Pallets,Essen,6487.0,6487.0,-5.0,10.0,Construction,82895,Reimann AG,1,0,1,1,5190,kg,Non-automated,2018-07-04 00:00:01,2018-07-04 00:00:01,FR,17386.5,3.35,6162.65,7135.700000000001,False,0.0,0,False,False,0.19993833821489135
VALUE_REL_ERR>0.10,63840691,UPS,Crates,Essen,35643.0,32960.0,-5.0,5.0,Transportation,3849,Göbel,1,22,0,0,23440,kg,Non-automated,2018-03-27 00:00:01,2018-04-18 00:00:01,GB,110041.095,4.17,33860.85,37425.15,True,900.8499999999985,-22,False,True,0.1993703944611302
VALUE_REL_ERR>0.10,69157495,UPS,Crates,Essen,6593.0,6380.0,0.0,0.0,Transportation,01615,Götz,1,12,0,0,5110,kg,Non-automated,2019-07-10 00:00:01,2019-07-22 00:00:01,DE,22535.1,4.41,6593.0,6593.0,True,213.0,-12,False,True,0.19905956112852669
VALUE_REL_ERR>0.10,15984095,FedEx,Crates,Aachen,2600.0,2682.0,-5.0,15.0,Construction,6155,Meißner GmbH & Co. KGaA,1,0,0,1,2154,kg,Non-automated,2018-07-25 00:00:01,2018-07-25 00:00:01,CH,12320.88,5.72,2470.0,2989.9999999999995,False,0.0,0,False,False,0.19686800894854586
VALUE_REL_ERR>0.10,15388893,UPS,Crates,Aachen,5518.0,5518.0,-20.0,20.0,Retail,91595,Jürgens,1,-1,1,1,4432,kg,Non-automated,2018-02-27 00:00:01,2018-02-26 00:00:01,DE,30979.68,6.99,4414.400000000001,6621.599999999999,False,0.0,1,True,True,0.19681043856469735
VALUE_REL_ERR>0.10,63840491,UPS,Crates,Essen,20000.0,20010.0,0.0,5.0,Other,60039,Weise Sander AG,1,7,0,0,16080,kg,Non-automated,2018-03-21 00:00:01,2018-03-28 00:00:01,FR,61908.0,3.85,20000.0,21000.0,False,0.0,-7,False,False,0.19640179910044978
VALUE_REL_ERR>0.10,11690391,UPS,Crates,Aachen,5100.0,4261.0,-5.0,5.0,Retail,69555,Wiegand,2,5,0,0,3442,kg,Non-automated,2019-06-27 00:00:01,2019-07-02 00:00:01,DE,18690.06,5.43,4845.0,5355.0,True,584.0,-5,False,True,0.1922084017836188
VALUE_REL_ERR>0.10,63292591,FedEx,Crates,Essen,31186.0,30475.0,0.0,10.0,Transportation,01995,Eichhorn Siebert GmbH & Co. KG,1,0,0,1,24630,kg,Non-automated,2018-07-20 00:00:01,2018-07-20 00:00:01,CH,121770.72,4.94,31186.0,34304.600000000006,True,711.0,0,False,True,0.19114213880761094
VALUE_REL_ERR>0.10,15210992,UPS,Crates,Aachen,10000.0,9747.0,-5.0,15.0,Construction,80255,Noll,1,-5,0,1,7887,kg,Non-automated,2019-03-12 00:00:01,2019-03-07 00:00:01,JP,44561.55,5.65,9500.0,11500.0,False,0.0,5,True,True,0.19082794706063402
VALUE_REL_ERR>0.10,69113391,UPS,Crates,Essen,1915.0,1850.0,0.0,10.0,Transportation,7159,Brand AG,1,2,0,0,1500,kg,Non-automated,2019-07-16 00:00:01,2019-07-18 00:00:01,ES,5925.0,3.95,1915.0,2106.5,True,65.0,-2,False,True,0.1891891891891892
VALUE_REL_ERR>0.10,63201791,UPS,Crates,Essen,1000.0,1010.0,-10.0,10.0,Transportation,01653,Schweizer,1,-8,1,1,1010,kg,Non-automated,2018-06-08 00:00:01,2018-05-31 00:00:01,US,2981.091,3.64,900.0,1100.0,False,0.0,8,True,True,0.18912767925144167
VALUE_REL_ERR>0.10,15059591,FedEx,Crates,Aachen,9100.0,9299.0,-5.0,10.0,Construction,39695,Hein,4,-18,0,1,9299,kg,Non-automated,2018-07-27 00:00:01,2018-07-09 00:00:01,CA,68200.847,9.04,8645.0,10010.0,False,0.0,18,True,True,0.18869324848898966
VALUE_REL_ERR>0.10,15973592,UPS,Pallets,Essen,4368.0,4804.0,-5.0,10.0,Construction,82895,Reimann AG,1,0,0,1,3898,kg,Non-automated,2018-06-06 00:00:01,2018-06-06 00:00:01,FR,14539.54,3.73,4149.599999999999,4804.8,False,0.0,0,False,False,0.1885928393005827
VALUE_REL_ERR>0.10,63232798,UPS,Crates,Essen,8472.0,8555.0,0.0,70.0,Transportation,01615,Götz,1,-15,0,1,6950,kg,Non-automated,2018-05-24 00:00:01,2018-05-09 00:00:01,DE,49067.0,7.06,8472.0,14402.4,False,0.0,15,True,True,0.1876095850379894
VALUE_REL_ERR>0.10,63277891,UPS,Crates,Essen,17000.0,15320.0,-10.0,10.0,Transportation,01653,Schweizer,1,0,0,1,15320,kg,Non-automated,2018-06-07 00:00:01,2018-06-07 00:00:01,US,66733.45,5.36,15300.0,18700.0,False,0.0,0,False,False,0.18731915650208503
VALUE_REL_ERR>0.10,63235891,UPS,Crates,Essen,4322.0,4465.0,-5.0,10.0,Transportation,01653,Schweizer,1,11,0,0,4465,kg,Non-automated,2018-06-25 00:00:01,2018-07-06 00:00:01,US,27927.586,7.69,4105.9,4754.200000000001,False,0.0,-11,False,False,0.18663478550844087
VALUE_REL_ERR>0.10,63270391,UPS,Crates,Essen,9100.0,9280.0,-5.0,10.0,Transportation,01653,Schweizer,1,-2,0,1,9280,kg,Non-automated,2018-04-20 00:00:01,2018-04-18 00:00:01,US,35931.905,4.76,8645.0,10010.0,False,0.0,2,True,True,0.18656039463199067
VALUE_REL_ERR>0.10,15067491,UPS,Crates,Aachen,5000.0,4710.0,-20.0,20.0,Retail,17555,Kirchner,1,5,0,0,3835,kg,Non-automated,2018-06-28 00:00:01,2018-07-03 00:00:01,DE,20210.45,5.27,4000.0,6000.0,False,0.0,-5,False,False,0.1857749469214436
VALUE_REL_ERR>0.10,63219391,UPS,Crates,Essen,18250.0,17642.0,-10.0,10.0,Transportation,01653,Schweizer,1,3,0,0,17642,kg,Non-automated,2018-05-04 00:00:01,2018-05-07 00:00:01,US,69170.267,4.81,16425.0,20075.0,False,0.0,-3,False,False,0.18487059914902546
VALUE_REL_ERR>0.10,11133294,UPS,Crates,Aachen,6001.0,6435.0,0.0,15.0,Construction,80255,Noll,20,13,0,0,5267,kg,Non-automated,2019-10-25 00:00:01,2019-11-07 00:00:01,JP,27493.74,5.22,6001.0,6901.15,False,0.0,-13,False,False,0.18150738150738138
VALUE_REL_ERR>0.10,632273913,UPS,Crates,Essen,8000.0,8155.0,0.0,70.0,Transportation,01615,Götz,1,-5,0,1,6675,kg,Non-automated,2018-07-24 00:00:01,2018-07-19 00:00:01,DE,24230.25,3.63,8000.0,13600.0,False,0.0,5,True,True,0.18148375229920288
VALUE_REL_ERR>0.10,63263495,UPS,Crates,Essen,8483.0,8255.0,0.0,70.0,Transportation,01615,Götz,1,51,0,0,6795,kg,Non-automated,2018-04-04 00:00:01,2018-05-25 00:00:01,DE,45390.6,6.68,8483.0,14421.1,True,228.0,-51,False,True,0.17686250757116892
VALUE_REL_ERR>0.10,63880791,UPS,Crates,Essen,15000.0,16380.0,-10.0,10.0,Transportation,29255,Arndt AG,1,7,0,0,13480,kg,Non-automated,2018-02-20 00:00:01,2018-02-27 00:00:01,DE,52720.29,3.91,13500.0,16500.0,False,0.0,-7,False,False,0.1768345465276412
VALUE_REL_ERR>0.10,11559392,DHL,Crates,Aachen,8000.0,8448.0,-20.0,20.0,Retail,3245,Voss KG,1,-4,0,1,6956,kg,Non-automated,2019-07-01 00:00:01,2019-06-27 00:00:01,AU,49944.08,7.18,6400.0,9600.0,False,0.0,4,True,True,0.17660984848484845
VALUE_REL_ERR>0.10,11186991,UPS,Crates,Aachen,5056.0,6255.0,-10.0,10.0,Retail,35955,Pietsch AG,1,1,0,0,5148,kg,Non-automated,2019-06-27 00:00:01,2019-06-28 00:00:01,DE,27103.86,5.26,4550.400000000001,5561.6,True,693.3999999999996,-1,False,True,0.17620701917553397
VALUE_REL_ERR>0.10,63287895,UPS,Crates,Essen,18144.0,19835.0,-5.0,5.0,Transportation,01653,Schweizer,1,42,0,0,19835,kg,Non-automated,2018-08-06 00:00:01,2018-09-17 00:00:01,US,91195.334,5.58,17236.8,19051.2,True,783.7999999999993,-42,False,True,0.17603983762094627
VALUE_REL_ERR>0.10,63289992,UPS,Crates,Essen,8401.0,8205.0,-5.0,5.0,Transportation,01653,Schweizer,1,-12,0,1,8205,kg,Non-automated,2018-08-06 00:00:01,2018-07-25 00:00:01,US,53367.762,7.89,7980.95,8821.050000000001,False,0.0,12,True,True,0.17562767764253914
VALUE_REL_ERR>0.10,15224792,UPS,Crates,Aachen,3900.0,3288.0,-20.0,20.0,Retail,10315,Diehl,1,19,0,0,2711,kg,Non-automated,2019-02-21 00:00:01,2019-03-12 00:00:01,SI,16781.09,6.19,3120.0,4680.0,False,0.0,-19,False,False,0.17548661800486623
VALUE_REL_ERR>0.10,63289991,UPS,Crates,Essen,8401.0,8770.0,-5.0,5.0,Transportation,01653,Schweizer,1,-24,0,1,8770,kg,Non-automated,2018-08-06 00:00:01,2018-07-13 00:00:01,US,56272.883,7.78,7980.95,8821.050000000001,False,0.0,24,True,True,0.1752544606085833
VALUE_REL_ERR>0.10,159797920,UPS,Pallets,Aachen,5625.0,5623.0,-5.0,10.0,Construction,82895,Reimann AG,1,1,1,0,4639,kg,Non-automated,2018-06-20 00:00:01,2018-06-21 00:00:01,FR,24957.82,5.38,5343.75,6187.500000000001,False,0.0,-1,False,False,0.17499555397474653
VALUE_REL_ERR>0.10,69179892,UPS,Crates,Essen,12000.0,11920.0,-5.0,5.0,Transportation,03634,Schultz Rudolph GmbH & Co. KG,4,0,0,1,9840,kg,Non-automated,2019-09-24 00:00:01,2019-09-24 00:00:01,NL,36211.2,3.68,11400.0,12600.0,False,0.0,0,False,False,0.17449664429530204
VALUE_REL_ERR>0.10,15778191,UPS,Crates,Aachen,5000.0,5078.0,-20.0,20.0,Retail,93955,Ritter Adler GbR,1,20,0,0,4200,kg,Non-automated,2017-12-19 00:00:01,2018-01-08 00:00:01,DE,23814.0,5.67,4000.0,6000.0,False,0.0,-20,False,False,0.1729027176053564
VALUE_REL_ERR>0.10,63240591,UPS,Crates,Wuppertal,23000.0,25220.0,-5.0,5.0,Other,60039,Weise Sander AG,1,0,0,1,20865,kg,Non-automated,2018-11-07 00:00:01,2018-11-07 00:00:01,FR,76991.85,3.69,21850.0,24150.0,True,1070.0,0,False,True,0.172680412371134
VALUE_REL_ERR>0.10,11572691,UPS,Crates,Aachen,10000.0,10190.0,-5.0,10.0,Construction,80255,Noll,1,1,0,0,8446,kg,Non-automated,2019-05-15 00:00:01,2019-05-16 00:00:01,JP,46537.46,5.51,9500.0,11000.0,False,0.0,-1,False,False,0.1711481844946026
